template_id,day_index,day_name,day_focus,exercise_order,exercise_id,exercise_name,movement_pattern,primary_muscles,equipment,role,sets,reps_min,reps_max,target_rir,rest_seconds,required,notes
forge_hypertrophy_upper_lower_intermediate_4d_v1,2,Lower A,Quad Öncelikli,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,10,15,1,120,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,2,Lower A,Quad Öncelikli,4,leg_extension,Leg Extension,knee_extension,quads,machine,isolation,3,12,18,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,2,Lower A,Quad Öncelikli,5,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,1,90,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,2,Lower A,Quad Öncelikli,6,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,15,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,1,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,3,6,10,2,150,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,2,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,3,8,12,2,120,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,3,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,4,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,3,8,12,2,120,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,5,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,4,12,20,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,6,overhead_triceps_extension,Overhead Triceps Extension,elbow_extension,triceps,cable_or_dumbbell,isolation,3,10,15,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,3,Upper B,Sırt + Omuz,7,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,3,10,15,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,1,hack_squat,Hack Squat,squat,quads,machine,secondary_compound,3,8,12,2,150,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,2,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,4,6,10,2,150,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,120,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,4,10,15,1,90,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,5,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,4,10,18,1,75,false,
forge_hypertrophy_upper_lower_intermediate_4d_v1,4,Lower B,Glute/Hamstring,6,hanging_leg_raise,Hanging Leg Raise,hip_flexion,core,pullup_bar,core,3,8,15,2,75,false,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,5,1,210,true,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,3,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,3,5,8,1,150,false,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,1,75,false,
forge_powerbuilding_advanced_4d_v1,1,Upper Power,Bench Güç,6,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,3,10,15,1,75,false,
forge_powerbuilding_advanced_4d_v1,2,Lower Power,Squat Güç,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,5,1,240,true,
forge_powerbuilding_advanced_4d_v1,2,Lower Power,Squat Güç,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,6,10,2,180,false,
forge_powerbuilding_advanced_4d_v1,2,Lower Power,Squat Güç,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_4d_v1,2,Lower Power,Squat Güç,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,1,90,false,
forge_powerbuilding_advanced_4d_v1,2,Lower Power,Squat Güç,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,15,1,75,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,1,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,4,8,12,2,120,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,2,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,4,8,12,2,120,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,3,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,4,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,5,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,3,12,20,1,75,false,
forge_powerbuilding_advanced_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,6,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,3,10,15,1,75,false,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,3,5,1,240,true,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,2,hack_squat,Hack Squat,squat,quads,machine,secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,3,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,4,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,5,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,1,90,false,
forge_powerbuilding_advanced_4d_v1,4,Lower Hypertrophy,Bacak,6,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,4,10,18,1,75,false,
forge_powerbuilding_advanced_5d_v1,1,Squat,Squat + Quad,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,5,1,240,true,
forge_powerbuilding_advanced_5d_v1,1,Squat,Squat + Quad,2,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_5d_v1,1,Squat,Squat + Quad,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_5d_v1,1,Squat,Squat + Quad,4,leg_extension,Leg Extension,knee_extension,quads,machine,isolation,3,12,18,1,75,false,
forge_powerbuilding_advanced_5d_v1,1,Squat,Squat + Quad,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,15,1,75,false,
forge_powerbuilding_advanced_5d_v1,2,Bench,Bench + Chest,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,5,1,210,true,
forge_powerbuilding_advanced_5d_v1,2,Bench,Bench + Chest,2,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_5d_v1,2,Bench,Bench + Chest,3,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_advanced_5d_v1,2,Bench,Bench + Chest,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,1,75,false,
forge_powerbuilding_advanced_5d_v1,2,Bench,Bench + Chest,5,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,3,10,15,1,75,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,1,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,2,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,4,6,10,2,150,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,3,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,4,straight_arm_pulldown,Straight-Arm Pulldown,shoulder_extension,lats,cable,isolation,3,12,18,1,75,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,5,barbell_curl,Barbell Curl,elbow_flexion,biceps,barbell,isolation,3,8,12,1,75,false,
forge_powerbuilding_advanced_5d_v1,3,Back,Back,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,3,10,15,1,75,false,
forge_powerbuilding_advanced_5d_v1,4,Press,OHP + Delts,1,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,3,6,1,210,true,
forge_powerbuilding_advanced_5d_v1,4,Press,OHP + Delts,2,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",secondary_compound,3,6,10,2,150,false,
forge_powerbuilding_advanced_5d_v1,4,Press,OHP + Delts,3,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_advanced_5d_v1,4,Press,OHP + Delts,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,4,12,20,1,75,false,
forge_powerbuilding_advanced_5d_v1,4,Press,OHP + Delts,5,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,4,12,20,1,75,false,
forge_powerbuilding_advanced_5d_v1,5,Deadlift,Posterior,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,2,5,1,240,true,
forge_powerbuilding_advanced_5d_v1,5,Deadlift,Posterior,2,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,5,8,2,180,false,
forge_powerbuilding_advanced_5d_v1,5,Deadlift,Posterior,3,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_advanced_5d_v1,5,Deadlift,Posterior,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,4,10,15,1,90,false,
forge_powerbuilding_advanced_5d_v1,5,Deadlift,Posterior,5,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,3,6,12,2,75,false,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,5,2,210,true,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,3,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,3,5,8,2,150,false,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,1,75,false,
forge_powerbuilding_intermediate_4d_v1,1,Upper Power,Bench Güç,6,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,3,10,15,1,75,false,
forge_powerbuilding_intermediate_4d_v1,2,Lower Power,Squat Güç,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,5,2,240,true,
forge_powerbuilding_intermediate_4d_v1,2,Lower Power,Squat Güç,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,6,10,2,180,false,
forge_powerbuilding_intermediate_4d_v1,2,Lower Power,Squat Güç,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_4d_v1,2,Lower Power,Squat Güç,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,1,90,false,
forge_powerbuilding_intermediate_4d_v1,2,Lower Power,Squat Güç,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,15,1,75,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,1,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,4,8,12,2,120,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,2,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,4,8,12,2,120,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,3,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,4,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,5,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,3,12,20,1,75,false,
forge_powerbuilding_intermediate_4d_v1,3,Upper Hypertrophy,Göğüs/Sırt,6,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,3,10,15,1,75,false,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,3,5,2,240,true,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,2,hack_squat,Hack Squat,squat,quads,machine,secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,3,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,4,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,5,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,1,90,false,
forge_powerbuilding_intermediate_4d_v1,4,Lower Hypertrophy,Bacak,6,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,4,10,18,1,75,false,
forge_powerbuilding_intermediate_5d_v1,1,Squat,Squat + Quad,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,5,2,240,true,
forge_powerbuilding_intermediate_5d_v1,1,Squat,Squat + Quad,2,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_5d_v1,1,Squat,Squat + Quad,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_5d_v1,1,Squat,Squat + Quad,4,leg_extension,Leg Extension,knee_extension,quads,machine,isolation,3,12,18,1,75,false,
forge_powerbuilding_intermediate_5d_v1,1,Squat,Squat + Quad,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,15,1,75,false,
forge_powerbuilding_intermediate_5d_v1,2,Bench,Bench + Chest,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,5,2,210,true,
forge_powerbuilding_intermediate_5d_v1,2,Bench,Bench + Chest,2,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_5d_v1,2,Bench,Bench + Chest,3,machine_chest_press,Machine Chest Press,horizontal_push,"chest,triceps",machine,secondary_compound,3,10,15,1,120,false,
forge_powerbuilding_intermediate_5d_v1,2,Bench,Bench + Chest,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,20,1,75,false,
forge_powerbuilding_intermediate_5d_v1,2,Bench,Bench + Chest,5,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,3,10,15,1,75,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,1,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,2,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,4,6,10,2,150,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,3,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,4,straight_arm_pulldown,Straight-Arm Pulldown,shoulder_extension,lats,cable,isolation,3,12,18,1,75,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,5,barbell_curl,Barbell Curl,elbow_flexion,biceps,barbell,isolation,3,8,12,1,75,false,
forge_powerbuilding_intermediate_5d_v1,3,Back,Back,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,3,10,15,1,75,false,
forge_powerbuilding_intermediate_5d_v1,4,Press,OHP + Delts,1,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,3,6,2,210,true,
forge_powerbuilding_intermediate_5d_v1,4,Press,OHP + Delts,2,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",secondary_compound,3,6,10,2,150,false,
forge_powerbuilding_intermediate_5d_v1,4,Press,OHP + Delts,3,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,3,8,12,2,120,false,
forge_powerbuilding_intermediate_5d_v1,4,Press,OHP + Delts,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,4,12,20,1,75,false,
forge_powerbuilding_intermediate_5d_v1,4,Press,OHP + Delts,5,reverse_pec_deck,Reverse Pec Deck,horizontal_abduction,"rear_delts,upper_back",machine,isolation,4,12,20,1,75,false,
forge_powerbuilding_intermediate_5d_v1,5,Deadlift,Posterior,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,2,5,2,240,true,
forge_powerbuilding_intermediate_5d_v1,5,Deadlift,Posterior,2,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,5,8,2,180,false,
forge_powerbuilding_intermediate_5d_v1,5,Deadlift,Posterior,3,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,150,false,
forge_powerbuilding_intermediate_5d_v1,5,Deadlift,Posterior,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,4,10,15,1,90,false,
forge_powerbuilding_intermediate_5d_v1,5,Deadlift,Posterior,5,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,3,6,12,2,75,false,
forge_strength_advanced_4d_v1,1,Squat + Bench,Competition Focus,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,5,2,5,1,300,true,Top set + back-off
