template_id,day_index,day_name,day_focus,exercise_order,exercise_id,exercise_name,movement_pattern,primary_muscles,equipment,role,sets,reps_min,reps_max,target_rir,rest_seconds,required,notes
forge_strength_advanced_4d_v1,1,Squat + Bench,Competition Focus,2,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,5,2,5,1,240,true,Top set + back-off
forge_strength_advanced_4d_v1,1,Squat + Bench,Competition Focus,3,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_strength_advanced_4d_v1,1,Squat + Bench,Competition Focus,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,8,12,2,90,false,
forge_strength_advanced_4d_v1,1,Squat + Bench,Competition Focus,5,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,3,6,10,2,75,false,
forge_strength_advanced_4d_v1,2,Deadlift + Press,Heavy Hinge,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,4,2,4,1,300,true,
forge_strength_advanced_4d_v1,2,Deadlift + Press,Heavy Hinge,2,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,3,6,2,210,true,
forge_strength_advanced_4d_v1,2,Deadlift + Press,Heavy Hinge,3,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,4,6,3,180,false,
forge_strength_advanced_4d_v1,2,Deadlift + Press,Heavy Hinge,4,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,4,5,8,2,150,false,
forge_strength_advanced_4d_v1,2,Deadlift + Press,Heavy Hinge,5,face_pull,Face Pull,horizontal_abduction,"rear_delts,upper_back",cable,isolation,3,12,18,2,75,false,
forge_strength_advanced_4d_v1,3,Bench Volume,Bench Volume,1,paused_bench_press,Paused Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,5,4,6,2,210,true,
forge_strength_advanced_4d_v1,3,Bench Volume,Bench Volume,2,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,4,6,10,2,120,false,
forge_strength_advanced_4d_v1,3,Bench Volume,Bench Volume,3,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",secondary_compound,3,6,8,2,150,false,
forge_strength_advanced_4d_v1,3,Bench Volume,Bench Volume,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_strength_advanced_4d_v1,3,Bench Volume,Bench Volume,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,18,2,75,false,
forge_strength_advanced_4d_v1,4,Lower Volume,Squat/Hinge Volume,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,4,6,2,210,true,
forge_strength_advanced_4d_v1,4,Lower Volume,Squat/Hinge Volume,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,4,5,8,2,180,false,
forge_strength_advanced_4d_v1,4,Lower Volume,Squat/Hinge Volume,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,8,10,2,120,false,
forge_strength_advanced_4d_v1,4,Lower Volume,Squat/Hinge Volume,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,2,90,false,
forge_strength_advanced_4d_v1,4,Lower Volume,Squat/Hinge Volume,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,4,8,12,2,75,false,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,3,5,5,3,180,true,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,2,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,5,5,3,180,true,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,3,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,10,2,120,false,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,4,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,2,8,10,3,150,false,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,2,12,18,2,75,false,
forge_strength_fullbody_beginner_3d_v1,1,Full Body A,Squat + Bench,6,dead_bug,Dead Bug,anti_extension,core,bodyweight,core,3,8,12,3,60,false,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,2,3,5,3,240,true,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,2,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,3,5,6,3,180,true,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,3,goblet_squat,Goblet Squat,squat,quads,dumbbell,secondary_compound,3,8,10,3,120,false,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,4,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,120,false,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,5,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,90,false,
forge_strength_fullbody_beginner_3d_v1,2,Full Body B,Hinge + Press,6,plank,Plank,anti_extension,core,bodyweight,core,3,30,45,3,60,false,reps_min/reps_max saniye
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,3,5,5,3,180,true,
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,2,paused_bench_press,Paused Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,4,6,3,180,true,
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,3,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,8,12,2,120,false,
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,4,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,10,2,120,false,
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,5,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,75,false,Replaced triceps isolation to restore posterior-chain exposure on full-body day.
forge_strength_fullbody_beginner_3d_v1,3,Full Body C,Squat + Bench Varyasyonu,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,2,10,15,2,75,false,
forge_strength_fullbody_intermediate_3d_v1,1,Heavy,Ağır Squat + Bench,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,4,2,240,true,
forge_strength_fullbody_intermediate_3d_v1,1,Heavy,Ağır Squat + Bench,2,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,5,2,210,true,
forge_strength_fullbody_intermediate_3d_v1,1,Heavy,Ağır Squat + Bench,3,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_strength_fullbody_intermediate_3d_v1,1,Heavy,Ağır Squat + Bench,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,8,12,2,90,false,
forge_strength_fullbody_intermediate_3d_v1,1,Heavy,Ağır Squat + Bench,5,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,3,6,10,2,75,false,
forge_strength_fullbody_intermediate_3d_v1,2,Medium,Deadlift + OHP,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,3,4,2,240,true,
forge_strength_fullbody_intermediate_3d_v1,2,Medium,Deadlift + OHP,2,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,4,6,2,180,true,
forge_strength_fullbody_intermediate_3d_v1,2,Medium,Deadlift + OHP,3,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,5,7,3,180,false,
forge_strength_fullbody_intermediate_3d_v1,2,Medium,Deadlift + OHP,4,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,4,5,8,2,150,false,
forge_strength_fullbody_intermediate_3d_v1,2,Medium,Deadlift + OHP,5,face_pull,Face Pull,horizontal_abduction,"rear_delts,upper_back",cable,isolation,3,12,18,2,75,false,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,1,paused_bench_press,Paused Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,5,6,3,180,true,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,2,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,3,5,6,3,180,true,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,3,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,6,8,3,180,false,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,4,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,8,10,2,120,false,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,5,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,2,10,15,2,75,false,
forge_strength_fullbody_intermediate_3d_v1,3,Volume/Technique,Teknik ve Hacim,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,2,10,15,2,75,false,
forge_strength_intermediate_5d_v1,1,Squat Heavy,Ağır Squat,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,5,2,4,2,240,true,
forge_strength_intermediate_5d_v1,1,Squat Heavy,Ağır Squat,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,6,8,3,180,false,
forge_strength_intermediate_5d_v1,1,Squat Heavy,Ağır Squat,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,10,2,120,false,
forge_strength_intermediate_5d_v1,1,Squat Heavy,Ağır Squat,4,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,3,6,10,2,75,false,
forge_strength_intermediate_5d_v1,2,Bench Heavy,Ağır Bench,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,5,2,4,2,240,true,
forge_strength_intermediate_5d_v1,2,Bench Heavy,Ağır Bench,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_strength_intermediate_5d_v1,2,Bench Heavy,Ağır Bench,3,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",secondary_compound,3,6,8,3,150,false,
forge_strength_intermediate_5d_v1,2,Bench Heavy,Ağır Bench,4,face_pull,Face Pull,horizontal_abduction,"rear_delts,upper_back",cable,isolation,3,12,18,2,75,false,
forge_strength_intermediate_5d_v1,3,Deadlift,Deadlift,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,4,2,4,2,240,true,
forge_strength_intermediate_5d_v1,3,Deadlift,Deadlift,2,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,5,7,3,180,false,
forge_strength_intermediate_5d_v1,3,Deadlift,Deadlift,3,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,10,2,120,false,
forge_strength_intermediate_5d_v1,3,Deadlift,Deadlift,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,8,12,2,90,false,
forge_strength_intermediate_5d_v1,4,Press,OHP + Üst Gövde,1,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,3,5,2,210,true,
forge_strength_intermediate_5d_v1,4,Press,OHP + Üst Gövde,2,paused_bench_press,Paused Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,5,6,3,180,false,
forge_strength_intermediate_5d_v1,4,Press,OHP + Üst Gövde,3,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,4,6,10,2,120,false,
forge_strength_intermediate_5d_v1,4,Press,OHP + Üst Gövde,4,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,18,2,75,false,
forge_strength_intermediate_5d_v1,5,Technique,Teknik Hacim,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,3,5,6,4,150,true,
forge_strength_intermediate_5d_v1,5,Technique,Teknik Hacim,2,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,5,6,4,150,true,
forge_strength_intermediate_5d_v1,5,Technique,Teknik Hacim,3,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,3,5,8,2,150,false,
forge_strength_intermediate_5d_v1,5,Technique,Teknik Hacim,4,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,10,2,120,false,
forge_strength_intermediate_5d_v1,5,Technique,Teknik Hacim,5,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,2,10,15,2,75,false,
forge_strength_upper_lower_beginner_4d_v1,1,Upper A,Bench Öncelikli,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,5,5,3,180,true,
forge_strength_upper_lower_beginner_4d_v1,1,Upper A,Bench Öncelikli,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,3,6,8,3,150,false,
forge_strength_upper_lower_beginner_4d_v1,1,Upper A,Bench Öncelikli,3,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,2,6,8,3,150,false,
forge_strength_upper_lower_beginner_4d_v1,1,Upper A,Bench Öncelikli,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,10,2,120,false,
forge_strength_upper_lower_beginner_4d_v1,1,Upper A,Bench Öncelikli,5,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,2,10,15,2,75,false,
forge_strength_upper_lower_beginner_4d_v1,2,Lower A,Squat Öncelikli,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,3,5,5,3,180,true,
forge_strength_upper_lower_beginner_4d_v1,2,Lower A,Squat Öncelikli,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,6,8,3,180,false,
forge_strength_upper_lower_beginner_4d_v1,2,Lower A,Squat Öncelikli,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,2,8,12,2,120,false,
forge_strength_upper_lower_beginner_4d_v1,2,Lower A,Squat Öncelikli,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,90,false,
forge_strength_upper_lower_beginner_4d_v1,2,Lower A,Squat Öncelikli,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,3,8,12,2,75,false,
forge_strength_upper_lower_beginner_4d_v1,3,Upper B,Press + Çekiş,1,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,3,5,5,3,180,true,
forge_strength_upper_lower_beginner_4d_v1,3,Upper B,Press + Çekiş,2,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",secondary_compound,3,6,8,3,150,false,
forge_strength_upper_lower_beginner_4d_v1,3,Upper B,Press + Çekiş,3,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,8,10,2,120,false,
forge_strength_upper_lower_beginner_4d_v1,3,Upper B,Press + Çekiş,4,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,3,5,8,2,150,false,
forge_strength_upper_lower_beginner_4d_v1,3,Upper B,Press + Çekiş,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,2,12,18,2,75,false,
forge_strength_upper_lower_beginner_4d_v1,4,Lower B,Deadlift Öncelikli,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,2,3,5,3,240,true,
forge_strength_upper_lower_beginner_4d_v1,4,Lower B,Deadlift Öncelikli,2,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,5,7,3,180,false,
forge_strength_upper_lower_beginner_4d_v1,4,Lower B,Deadlift Öncelikli,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,10,2,120,false,
forge_strength_upper_lower_beginner_4d_v1,4,Lower B,Deadlift Öncelikli,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,90,false,
forge_strength_upper_lower_beginner_4d_v1,4,Lower B,Deadlift Öncelikli,5,plank,Plank,anti_extension,core,bodyweight,core,3,30,45,3,60,false,saniye
forge_strength_upper_lower_intermediate_4d_v1,1,Upper Strength A,Bench,1,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,4,3,6,2,210,true,"İlk set üst set, kalanlar back-off"
forge_strength_upper_lower_intermediate_4d_v1,1,Upper Strength A,Bench,2,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,4,5,8,2,150,false,
forge_strength_upper_lower_intermediate_4d_v1,1,Upper Strength A,Bench,3,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,3,5,7,3,150,false,
forge_strength_upper_lower_intermediate_4d_v1,1,Upper Strength A,Bench,4,lat_pulldown,Lat Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,10,2,120,false,
forge_strength_upper_lower_intermediate_4d_v1,1,Upper Strength A,Bench,5,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,2,10,15,2,75,false,
forge_strength_upper_lower_intermediate_4d_v1,2,Lower Strength A,Squat,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,3,6,2,240,true,"İlk set üst set, kalanlar back-off"
forge_strength_upper_lower_intermediate_4d_v1,2,Lower Strength A,Squat,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,5,8,3,180,false,
forge_strength_upper_lower_intermediate_4d_v1,2,Lower Strength A,Squat,3,leg_press,Leg Press,squat,quads,machine,secondary_compound,3,8,10,2,120,false,
forge_strength_upper_lower_intermediate_4d_v1,2,Lower Strength A,Squat,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,8,12,2,90,false,
forge_strength_upper_lower_intermediate_4d_v1,2,Lower Strength A,Squat,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,3,8,12,2,75,false,
forge_strength_upper_lower_intermediate_4d_v1,3,Upper Strength B,OHP + Bench Hacim,1,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",main_lift,4,3,6,2,210,true,
forge_strength_upper_lower_intermediate_4d_v1,3,Upper Strength B,OHP + Bench Hacim,2,paused_bench_press,Paused Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",main_lift,3,5,7,3,180,false,
forge_strength_upper_lower_intermediate_4d_v1,3,Upper Strength B,OHP + Bench Hacim,3,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,4,6,10,2,120,false,
forge_strength_upper_lower_intermediate_4d_v1,3,Upper Strength B,OHP + Bench Hacim,4,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,3,5,8,2,150,false,
forge_strength_upper_lower_intermediate_4d_v1,3,Upper Strength B,OHP + Bench Hacim,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,3,12,18,2,75,false,
forge_strength_upper_lower_intermediate_4d_v1,4,Lower Strength B,Deadlift,1,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,2,5,2,240,true,
forge_strength_upper_lower_intermediate_4d_v1,4,Lower Strength B,Deadlift,2,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,4,7,3,180,false,
forge_strength_upper_lower_intermediate_4d_v1,4,Lower Strength B,Deadlift,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,3,6,10,2,120,false,
forge_strength_upper_lower_intermediate_4d_v1,4,Lower Strength B,Deadlift,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,3,10,15,2,90,false,
forge_strength_upper_lower_intermediate_4d_v1,4,Lower Strength B,Deadlift,5,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,3,10,15,3,60,false,
